                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 3.5373,                 3.4327,                 3.4887,                0.83669,                 0.0925,                0.07589,                0.02415,                 3.3299,                 3.5924,                 3.5273,               0.031596,             0.00059573,             0.00059573
                     70,                 3.5849,                  3.547,                 3.5305,                  0.929,                   0.08,                0.10415,                0.03518,                 3.3233,                 3.6332,                 3.5466,               0.030603,             0.00060298,             0.00060298
                     71,                 3.6031,                  3.405,                  3.503,                0.71615,                 0.0925,                0.05225,                0.01597,                 3.3576,                 3.8609,                 3.5498,                0.02961,             0.00061019,             0.00061019
                     72,                  3.431,                 3.3053,                 3.4772,                0.23397,                   0.17,                0.04044,                0.01288,                 3.3504,                 4.3133,                 3.5175,               0.028617,             0.00061736,             0.00061736
                     73,                 3.6171,                 3.4443,                 3.5096,                0.24105,                0.14964,                0.03604,                0.01139,                 3.3011,                 3.9007,                 3.5379,               0.027624,             0.00062449,             0.00062449
                     74,                 3.5096,                 3.4712,                  3.461,                 0.2519,                0.13473,                0.04096,                0.01371,                  3.285,                 3.9256,                   3.48,               0.026632,             0.00063158,             0.00063158
                     75,                 3.5057,                 3.5363,                 3.4502,                  0.254,                0.16929,                0.03575,                0.01338,                 3.2484,                 3.8334,                 3.4735,               0.025639,             0.00063863,             0.00063863
                     76,                 3.5835,                 3.4737,                 3.4751,                0.26801,                0.16929,                0.04398,                0.01525,                 3.2197,                 3.9388,                  3.499,               0.024646,             0.00064564,             0.00064564
                     77,                 3.5489,                 3.4238,                 3.4784,                0.27099,                0.15679,                0.03914,                0.01481,                 3.2591,                 4.1785,                 3.4891,               0.023653,             0.00065261,             0.00065261
                     78,                 3.4707,                 3.3363,                 3.4219,                0.26767,                0.14964,                0.04719,                0.01774,                 3.2507,                 4.0467,                 3.5154,                0.02266,             0.00065954,             0.00065954
                     79,                 3.4412,                 3.4125,                 3.4459,                0.28745,                0.15917,                0.05522,                0.01866,                 3.2663,                 4.2434,                 3.5267,               0.021666,             0.00066643,             0.00066643
                     80,                 3.4806,                 3.3533,                 3.4733,                0.28761,                 0.1675,                0.06672,                0.02352,                 3.2736,                 4.1834,                 3.4909,               0.020673,             0.00067328,             0.00067328
                     81,                 3.5775,                 3.4144,                 3.4471,                 0.2715,                  0.155,                0.07501,                0.03117,                 3.2938,                 3.9583,                 3.4398,                0.01968,             0.00068009,             0.00068009
                     82,                 3.4929,                   3.41,                 3.4962,                0.69688,                 0.1425,                 0.0873,                0.03447,                 3.2529,                 3.9366,                 3.4064,               0.018687,             0.00068686,             0.00068686
                     83,                 3.4539,                  3.508,                 3.3993,                0.47563,                  0.155,                0.09432,                0.04111,                 3.2095,                 4.1484,                 3.4572,               0.017694,              0.0006936,              0.0006936
                     84,                 3.2873,                 3.3197,                  3.388,                0.68521,                  0.155,                0.13756,                0.06211,                 3.2572,                 4.1599,                 3.4751,                 0.0167,             0.00070029,             0.00070029
                     85,                 3.3627,                  3.251,                  3.369,                0.50628,                0.16905,                0.12535,                0.05558,                 3.2087,                 4.0174,                 3.4538,               0.015707,             0.00070695,             0.00070695
                     86,                 3.3344,                 3.3015,                 3.4318,                0.69425,                0.18179,                0.12996,                0.05159,                 3.1645,                 3.7201,                 3.3836,               0.014714,             0.00071356,             0.00071356
                     87,                 3.3873,                 3.2274,                 3.3942,                0.61073,                0.15938,                0.10788,                0.03341,                  3.169,                 3.6734,                 3.3627,                0.01372,             0.00072013,             0.00072013
                     88,                 3.4609,                 3.3205,                 3.3973,                0.16479,                0.14893,                0.10174,                0.03519,                 3.2283,                 3.5097,                 3.3288,               0.012727,             0.00072667,             0.00072667
                     89,                 3.2932,                 3.2481,                 3.3459,                0.11563,                0.13643,                0.08772,                0.02827,                  3.198,                 3.4413,                 3.3316,               0.011733,             0.00073316,             0.00073316
                     90,                 3.4246,                  3.311,                 3.3758,                0.13025,                0.12402,                 0.0908,                 0.0281,                 3.1639,                 3.4148,                 3.3542,                0.01074,             0.00073962,             0.00073962
                     91,                 3.3301,                 3.2927,                 3.4075,                0.33731,                0.14429,                0.07983,                0.02517,                 3.1804,                 3.4402,                 3.3448,               0.009746,             0.00074604,             0.00074604
                     92,                 3.4183,                 3.2912,                 3.3805,                0.35552,                0.15679,                0.08089,                0.02555,                 3.1543,                  3.367,                 3.3326,              0.0087524,             0.00075241,             0.00075241
                     93,                 3.4149,                 3.3427,                  3.435,                0.09038,                0.21107,                0.06446,                0.02294,                  3.151,                 3.3849,                 3.3221,              0.0077587,             0.00075875,             0.00075875
