                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 2.8029,                 3.0704,                 2.8107,                0.74898,                0.19464,                0.27762,                0.09779,                 2.7264,                 3.5731,                 2.6941,              0.0078616,              0.0078616,              0.0078616
                     56,                 2.7229,                 3.2051,                 2.7786,                0.46386,                0.13821,                0.18596,                0.06681,                 2.7308,                 3.5531,                 2.6978,               0.007822,               0.007822,               0.007822
                     57,                 2.6988,                 3.1663,                 2.8167,                0.40113,                0.15607,                0.16094,                0.05932,                 2.7218,                 3.2521,                 2.6969,              0.0077824,              0.0077824,              0.0077824
                     58,                 2.6288,                 2.9558,                 2.7328,                0.55214,                0.25792,                0.17658,                0.05043,                 2.9822,                 5.7588,                 3.0153,              0.0077428,              0.0077428,              0.0077428
                     59,                 2.7842,                 3.0942,                 2.8597,                0.45251,                0.20321,                 0.2084,                0.08111,                 2.8114,                 3.4344,                 2.7624,              0.0077032,              0.0077032,              0.0077032
                     60,                 2.6243,                 2.9399,                 2.7685,                 0.3005,                   0.32,                0.26227,                0.09149,                 2.8101,                 3.2776,                 2.7105,              0.0076636,              0.0076636,              0.0076636
                     61,                 2.7073,                 3.2077,                  2.711,                0.23319,                0.33655,                0.21794,                 0.0695,                 2.9487,                 4.0003,                 2.8431,               0.007624,               0.007624,               0.007624
                     62,                 2.7361,                 2.8905,                 2.7605,                 0.1885,                0.26281,                0.17488,                0.04856,                 2.8896,                 3.0304,                 2.8109,              0.0075844,              0.0075844,              0.0075844
                     63,                 2.6902,                 3.0679,                 2.7567,                0.57592,                0.20674,                0.25728,                0.11145,                 2.7303,                 3.6497,                 2.7718,              0.0075448,              0.0075448,              0.0075448
                     64,                 2.6647,                 2.8815,                 2.7369,                0.31049,                0.36962,                0.30254,                 0.0976,                 2.7216,                 3.0463,                 2.7018,              0.0075052,              0.0075052,              0.0075052
                     65,                 2.5735,                 2.7377,                 2.7013,                0.21473,                0.28893,                0.33367,                0.10904,                 2.8133,                 3.1206,                 2.8169,              0.0074656,              0.0074656,              0.0074656
                     66,                 2.6199,                 2.8562,                 2.6845,                0.23468,                0.34357,                0.26287,                0.08948,                 2.7419,                 3.1878,                 2.7837,               0.007426,               0.007426,               0.007426
                     67,                 2.6985,                 2.9092,                 2.7491,                0.36716,                0.26215,                0.28779,                0.10244,                 2.7165,                 3.2602,                   2.74,              0.0073864,              0.0073864,              0.0073864
                     68,                 2.6778,                 2.8651,                 2.7315,                0.32751,                0.35348,                0.32876,                0.15613,                 2.6023,                 3.0206,                 2.6814,              0.0073468,              0.0073468,              0.0073468
                     69,                 2.5078,                 2.7837,                 2.5994,                0.36117,                0.27409,                0.30421,                0.12423,                  2.661,                 3.2698,                 2.6754,              0.0073072,              0.0073072,              0.0073072
                     70,                 2.5785,                  2.888,                 2.6947,                0.32733,                0.32995,                0.26101,                0.09908,                  2.694,                 3.2182,                 2.6862,              0.0072676,              0.0072676,              0.0072676
                     71,                 2.5746,                 2.7832,                 2.6073,                0.62757,                0.21321,                0.25819,                0.09364,                  2.488,                 3.1193,                 2.5734,               0.007228,               0.007228,               0.007228
